"T1_1H_R1";"T1_2H_R1";"T1_3H_R1";"T1_4H_R1";"T1_5H_R1";"T1_6H_R1";"T2_1H_R1";"T2_2H_R1";"T2_3H_R1";"T2_4H_R1";"T2_5H_R1";"T2_6H_R1";"T3_1H_R1";"T3_2H_R1";"T3_3H_R1";"T3_4H_R1";"T3_5H_R1";"T3_6H_R1";"T1_1H_R2";"T1_2H_R2";"T1_3H_R2";"T1_4H_R2";"T1_5H_R2";"T1_6H_R2";"T2_1H_R2";"T2_2H_R2";"T2_3H_R2";"T2_4H_R2";"T2_5H_R2";"T2_6H_R2";"T3_1H_R2";"T3_2H_R2";"T3_3H_R2";"T3_4H_R2";"T3_5H_R2";"T3_6H_R2";"ExpT1";"ExpT2";"ExpT3"
"G1637";-0.5926634;0.07841716;-0.7625547;-0.2648507;-0.1499462;-0.3984092;-0.2720873;2.017403;2.890458;3.145495;2.629467;2.661743;-0.1019965;1.078794;1.861612;2.901975;2.810811;2.142137;-0.9667978;-0.7549771;-0.5672759;-0.6953328;-1.09012;-0.7204023;-0.5651962;1.200464;1.82131;2.488617;2.262778;2.53763;-0.6008689;0.4334511;2.169717;3.035975;1.770816;2.619522;"Non";"Sur";"Sur"
"G1638";0.1434115;-0.7862235;-0.3418795;-0.5712125;0.3049447;0.04403285;0.3902525;-0.3893009;-2.232606;-1.285399;-1.636274;-2.401808;0.3148245;-0.1060276;-0.7646029;-1.514788;-1.117891;-2.114504;-0.1785995;0.2084221;-0.1185385;1.125129;1.352203;1.368588;-0.1631909;-0.3468299;-1.1106;-1.300255;-1.361344;-2.736461;0.05338805;-0.7048474;-0.6386451;-1.119554;-1.353115;-2.522599;"Non";"Sous";"Sous"
"G1639";-0.187831;0.34761;0.1222178;0.2701767;-0.2429524;-0.4082514;0.6836119;2.425369;3.392383;3.128367;3.019146;3.223061;0.658598;2.625529;3.349815;3.168273;3.310017;3.082503;0.3516205;-0.510749;0.6284106;-0.4736443;-0.2118355;-0.6745199;0.8639158;2.707076;3.165442;2.880118;3.000779;3.111981;0.6217426;2.649194;3.252837;2.855355;2.915408;2.92791;"Non";"Sur";"Sur"
"G1641";0.7121788;0.9562096;1.212305;0.3733077;0.6646746;0.9587813;-0.5592199;3.915688;5.80476;3.738762;4.109999;2.679501;1.149778;2.976776;3.692746;2.251057;2.654991;2.309081;-1.000198;1.335221;0.1549024;0.4709467;1.389396;1.001683;-1.739559;4.894055;4.858289;5.377144;5.84153;3.498417;-1.687752;3.430192;3.370875;3.245164;3.220966;2.214601;"Non";"Sur";"Sur"
"G1646";-0.6249897;-0.1575829;0.1680518;0.1455173;0.06607803;0.4784257;-0.5123985;-2.600341;-4.69343;-4.588056;-4.705725;-4.162658;-0.9177391;-2.796522;-3.156322;-5.160367;-4.667321;-3.704923;-0.4204063;-0.08547227;-0.01211237;0.316315;0.3816325;0.5308463;-0.9116273;-3.223416;-3.784386;-5.28444;-4.868342;-4.562954;-1.03256;-3.442715;-4.338993;-5.384049;-5.301898;-4.796087;"Non";"Sous";"Sous"
"G1652";0.06451089;0.4405756;-0.002640834;-0.003091017;-0.2669511;-0.8262914;-0.0109412;-0.2999526;-1.313057;-1.634742;-1.79159;-1.651069;0.05178787;-0.03579918;-1.080116;-1.306279;-1.272093;-2.100886;0.2287007;0.1501088;0.3260813;-0.5153972;-0.4583679;-0.7996407;0.3564479;-0.6874511;-1.202448;-2.635266;-2.94927;-2.69552;0.4282748;-0.8544332;-1.093268;-2.229071;-2.251587;-2.202832;"Non";"Sous";"Sous"
"G1655";0;2.777808;1.845991;4.103873;2.151331;1.542438;0;0.1065659;0;0.5616266;0.5288492;3.185303;0;2.080542;2.691936;4.153752;2.795173;4.766761;0;1.939572;4.712622;3.728928;2.385283;0.03195635;0;0;0;0.1265105;1.477279;3.697905;0;3.030807;4.387531;3.880078;4.764998;5.151649;"Non";"Sur";"Sur"
"G1656";-0.1010357;-0.08667158;-0.006775108;-0.07160827;-0.03840269;0.5890564;-0.05188394;-1.945354;-3.860949;-3.598521;-3.988889;-4.149414;-0.5852917;-2.017375;-2.210806;-3.985892;-3.326045;-3.056599;-0.3083472;-0.3176779;-0.4768687;0.1765215;0.4853281;0.5727266;-0.4380037;-2.132163;-2.754924;-3.443187;-2.737694;-3.980967;-0.9420404;-2.101063;-2.822653;-3.547943;-3.504596;-3.941797;"Non";"Sous";"Sous"
"G1657";-0.03470724;0.4561033;0.7461805;0.6162956;0.4044617;0.6441141;0.008764093;-0.9057276;-2.574185;-3.933499;-4.489221;-2.755917;0.06802194;-1.185666;-1.837146;-4.231974;-4.246335;-1.451774;-0.3560523;-0.2759187;0.1480904;-0.2615141;0.2924028;0.6493691;-0.6095762;-1.564547;-1.652168;-5.269852;-5.881267;-4.524325;-0.6897437;-2.093766;-2.626279;-5.409534;-6.578839;-7.246721;"Non";"Sous";"Sous"
"G1661";-0.06854916;0.5855795;0.2715641;0.9519798;0.171332;-0.004544973;0.1674561;-0.3699806;-1.636791;-2.801224;-3.437652;-2.404231;0.02963387;-0.7738943;-1.594808;-3.308123;-3.255289;-2.186186;-0.04750384;-0.6206956;0.1934664;-0.7514474;-0.08559789;-1.149475;-0.4178942;-2.175358;-1.537395;-3.654938;-3.94454;-3.117646;-0.0418985;-1.733265;-1.648239;-2.728224;-3.558496;-3.210982;"Non";"Sous";"Sous"
"G1662";-0.3177467;0.8238478;0.6322583;0.4831746;0.1402448;-0.4319325;0.5415419;3.104696;3.871853;3.115792;2.747864;2.870461;0.6377214;3.392336;3.651546;3.065722;2.885468;2.749562;-0.2339454;0.5388739;1.422374;-0.3784214;-0.383566;-0.693223;0.5380488;3.415311;3.808043;2.636106;2.760643;2.823724;0.7606376;3.576522;3.798258;2.886785;2.831817;2.608753;"Non";"Sur";"Sur"
"G1684";0.1884358;0.1135795;-0.1638563;0.5587428;-0.3475424;-0.5729277;0.5348542;2.349067;3.239815;3.045846;2.752377;3.162159;0.6339097;2.500642;3.025936;3.246982;3.041715;2.832716;-0.0440132;-0.2069375;0.3422243;-0.3353493;-0.5104806;-1.082941;1.014638;2.565974;3.111731;2.901789;2.863287;2.981597;1.033872;2.515752;3.222686;3.103787;2.73135;2.864707;"Non";"Sur";"Sur"
"G1686";-0.06027376;-0.01332586;0.6229767;-0.4037726;0.03505592;0.6564046;-0.280019;-1.33223;-4.182464;-3.404527;-3.361608;-2.625562;-0.3630271;-1.654765;-1.575637;-4.526402;-3.30417;-1.682594;0.2453888;-0.108609;-0.3985974;0.3936899;0.4631002;0.9269211;-0.4595173;-1.818264;-2.557002;-4.71261;-4.715047;-3.118667;-0.589547;-1.503147;-2.879657;-4.152437;-4.081097;-3.013682;"Non";"Sous";"Sous"
"G1695";-0.3887507;0.1670681;-0.006885227;0.7276005;1.693868;1.029688;-0.06964166;1.208839;2.29697;1.468429;2.539149;3.223829;0.2118548;0.7791593;0.5442858;0.8467014;2.282322;3.411132;0.1861465;-0.4561202;0.04654062;0.1882089;0.1452402;1.152591;-0.1170029;1.114953;1.337949;1.130243;1.473224;2.911645;0.6518039;0.212032;-0.03054049;0.5578899;2.107093;3.00276;"Sur";"Sur";"Sur"
"G1697";0.06358309;0.1453389;-0.1368735;0.4821331;0.06841629;-0.4109955;0.6944737;2.650776;3.448379;3.500169;3.381932;3.496466;0.8919622;2.750906;3.215966;3.567754;3.429151;3.015454;0.01111306;-0.2172689;0.1813806;-0.06132911;-0.5083502;-0.6509909;0.8851846;2.637339;3.155075;3.219782;3.208839;3.276109;0.8344225;2.839746;3.309274;3.337869;3.176361;3.122728;"Non";"Sur";"Sur"
"G1698";0.3432195;0.07160644;-1.334861;-0.4125087;1.274558;0.0927043;0.3265866;-0.1946757;-1.512028;-2.099611;-1.052433;-2.60129;0.3426598;-0.6639573;-0.8470971;-3.10702;-1.993217;-0.9651936;0.1419782;-0.9491394;-0.4232895;0.1719146;0.2767109;1.660335;-0.4330253;-1.231099;-0.4472818;-2.63165;-2.816519;-2.107833;-0.1010057;-1.006157;-1.910138;-2.88375;-3.650165;-2.654166;"Non";"Sous";"Sous"
"G1701";-0.1383658;0.1727804;-0.04353155;0.3357581;-0.1307865;-0.4189043;0.7070529;2.305336;3.142247;2.673042;2.408832;2.570757;0.8581128;2.414274;2.928943;2.687329;2.398169;2.145268;0.1027422;-0.07657788;0.4201468;-0.3179746;-0.7364424;-0.9656899;0.9241874;2.409463;2.868138;2.427922;2.129283;2.393189;0.9649575;2.49859;3.074027;2.418571;2.242891;2.251086;"Non";"Sur";"Sur"
"G1708";-0.02307528;-0.2321597;-0.3538275;0.04579207;0.6289014;0.2441652;-0.5461968;-1.531421;-3.781588;-2.974365;-3.094821;-4.192698;-0.5728413;-2.135002;-2.508064;-3.142823;-2.639179;-3.098536;-0.09421301;-0.5893409;-1.063735;0.1632573;0.06654448;0.8232439;-0.8579852;-2.976999;-2.775845;-3.456466;-4.174763;-4.194532;-0.5793173;-3.02834;-3.368262;-3.298264;-3.67862;-3.917282;"Non";"Sous";"Sous"
"G1712";-0.263545;0.1263685;0.1211927;0.3552526;-0.3996153;-0.181969;1.127236;3.008543;3.798425;3.340774;3.207139;3.482631;1.110572;3.206796;3.763742;3.347651;3.19387;3.208317;0.4553755;-0.08882642;0.4418722;-0.2621756;-0.7434006;-1.027925;1.479344;3.282097;3.631073;3.152442;2.98098;3.182923;1.446729;3.41826;3.805767;3.126673;2.972366;3.121288;"Non";"Sur";"Sur"
"G1713";-0.08340516;-0.2171208;-0.9427333;-1.300984;-0.9255605;-0.7200518;-0.216901;-1.179747;-3.668517;-2.898416;-2.003055;-2.140094;-0.1349481;-1.599084;-3.115352;-2.721237;-2.282332;-1.862723;0.1611802;-0.3610079;-0.5131525;-0.8775581;-1.572238;-0.8151113;-0.03745591;-2.330927;-2.794095;-3.129757;-2.247052;-2.31526;-0.5113282;-3.009526;-3.492796;-2.928586;-2.237239;-2.148509;"Non";"Sous";"Sous"
"G1714";-0.2154391;-0.7221478;-0.2100941;0.4796793;-0.2693451;-0.6217351;0.5911585;1.690507;3.045279;3.585535;2.790245;3.286135;0.6196408;2.491411;2.988256;3.468727;3.512062;3.641409;-0.2460967;-0.4253652;0.2197213;0.07660764;-0.2115697;-0.6000452;0.3866207;2.323791;3.013815;3.508331;3.570584;3.627468;0.4265437;2.332911;2.97188;3.541744;3.208944;3.264067;"Non";"Sur";"Sur"
"G1715";0.06172573;-0.6489597;-0.3330844;-0.07464533;0.4450863;0.4880623;-0.2579792;-1.646881;-3.14134;-2.542304;-1.964314;-2.34456;-0.2609003;-2.204574;-2.23117;-2.267761;-1.924592;-1.958963;-0.2012557;-0.3023222;-1.051428;0.2365326;0.3078099;0.6859752;-0.7523507;-2.043448;-2.455856;-2.120093;-1.913908;-1.477671;-0.6554621;-2.207087;-2.789163;-2.052369;-2.129815;-2.012624;"Non";"Sous";"Sous"
"G1718";0.03961811;-0.08463177;0.6326048;0.6127908;0.5088477;0.7314026;0.2469195;-0.8762387;-2.552392;-2.314399;-1.824117;-2.148801;-0.3552714;-1.275248;-2.135012;-3.154356;-1.972723;-1.185572;-0.4220895;-0.5706278;-0.3568775;-0.2184342;0.1645847;0.3115337;-0.5781296;-1.293778;-2.105476;-3.401714;-3.185587;-3.213947;-0.7129135;-1.71176;-2.688565;-1.870228;-3.687264;-3.294711;"Non";"Sous";"Sous"
"G1719";-0.6169397;-0.4368226;0.7583259;0.3899581;0.3024439;0.9705805;-0.4547821;-1.674091;-3.766031;-3.775139;-3.470628;-5.251413;-0.6404328;-2.06452;-2.078585;-4.950805;-3.623172;-2.804763;0.0849245;-0.2110519;-0.3729657;0.3528502;-0.1560209;0.1378334;-0.4884298;-2.143937;-2.174265;-3.985634;-4.436128;-5.261451;-0.6834332;-1.857738;-2.955592;-3.557676;-6.099112;-5.627571;"Non";"Sous";"Sous"
"G1729";-0.01633256;-0.1709929;-0.07940918;0.3073291;-0.2907694;-0.4605065;0.5519441;2.161522;3.203736;2.900203;2.932623;3.149521;0.6645944;2.317072;2.748215;3.018596;2.846559;2.424648;0.2479855;0.005050503;0.6310705;-0.3432268;-0.5772231;-0.7974228;0.5825971;1.964518;2.636931;2.40564;2.541801;2.608292;0.8664608;2.035505;2.77628;2.692933;2.654161;2.278892;"Non";"Sur";"Sur"
"G1733";-0.3417127;-0.7198562;0.1420182;-0.9900309;-0.6325831;-0.6847302;-1.676491;-1.982893;-1.112763;-3.212325;-3.147747;-2.376201;-1.691411;-3.060845;-0.6744732;-3.122714;-3.896415;-2.442787;0.3752976;-0.1825004;-0.03010213;0.5558194;-0.5364148;-0.4272702;-1.219205;-2.326135;-0.69744;-1.592742;-1.701182;-2.899887;-2.635876;-1.73153;-0.8999681;-1.033021;-2.087664;-2.208993;"Non";"Sous";"Sous"
"G1735";-1.390312;-3.493252;-0.04551004;-0.7526686;-1.444143;1.285246;-1.24582;-2.029569;-0.07185379;-0.1033482;0.6527464;2.923798;-1.180341;-2.413504;-0.4846549;0.1142548;0.1299602;3.171805;0.2913035;0.6449674;-0.1172628;1.936864;0.1675146;1.536132;-0.8807487;-0.3462307;-0.1381704;2.289532;2.173229;4.276815;0.241654;-0.1906329;-0.3598103;1.457539;1.906886;3.837693;"Sur";"Sur";"Sur"
"G1738";-0.1552017;-1.772391;-0.07622881;-0.8413691;-0.615923;1.171709;-0.3217748;-1.834781;-0.4691988;-0.4195866;0.6178568;1.759579;-0.1780621;-2.132892;-0.4498004;-0.007771188;0.1332437;2.03044;-0.007835394;0.2639577;0.04491941;1.280041;-0.07873189;0.916074;-1.18995;-0.9383986;-0.2068829;1.821518;1.93851;2.999643;-0.2369931;-0.1823298;-0.161942;1.20344;1.809683;2.62799;"Sur";"Sur";"Sur"
"G1745";0.1810541;0.1900511;-0.007224741;0.1153552;0.4770333;0.2521371;0.1129078;-0.01628387;-1.088908;-1.562031;-1.680393;-2.240373;0.04491823;-0.3957376;-0.9447827;-1.787278;-1.695851;-1.898174;0.087465;-0.2321103;0.1606882;0.04610349;0.7916295;0.8524257;-0.5541121;-1.000334;-0.6874556;-2.010681;-2.135639;-2.533095;-0.5768834;-0.6130215;-1.10795;-1.629159;-2.547414;-3.039069;"Non";"Sous";"Sous"
"G1754";-0.02118928;0.373584;0.09765193;0.1326865;-0.5020057;-0.2992721;0.1296964;0.3190272;-0.1676698;-0.3022462;0.4955399;2.475634;0.2672395;0.4331193;0.1003861;-0.3625631;0.4860879;2.325488;-0.2243828;-0.2652067;0.5929148;-0.4267956;-0.5741857;-0.8455007;-0.2056078;0.3265687;0.3816509;-0.4537792;0.8532001;2.558203;-0.5705692;0.1430709;0.1001654;0.103787;1.608195;2.347217;"Non";"Sur";"Sur"
"G1755";0.009947549;0.2867698;-0.1947549;0.3435114;-0.4127681;-0.3517554;-0.01123658;0.4701847;1.712157;2.072456;1.969576;2.062101;-0.09496271;0.6618373;1.601194;2.243682;2.065862;2.047543;-0.1846834;-0.2824037;0.5113827;-0.6673954;-0.6707712;-0.7776601;0.1279768;0.9444878;1.303066;1.85666;2.107834;1.890645;-0.1066303;0.9421595;1.682949;2.284519;2.365888;2.088674;"Non";"Sur";"Sur"
"G1756";0.2953461;-0.3307652;-0.4469081;0.6337054;-0.111219;-0.05659508;0.1486863;1.347345;2.581755;2.94597;2.410872;2.676823;0.273847;1.791698;2.829372;2.937434;2.902237;2.856892;-0.1317677;-0.10117;0.1469209;-0.6369776;-0.3130694;-1.182009;0.1033862;1.829649;2.613316;2.885255;2.904271;2.738905;0.09812679;2.12748;2.661367;2.997031;2.932473;2.668797;"Non";"Sur";"Sur"
"G1757";-0.07576891;-0.4023644;-0.5013767;-0.4228592;-0.6274344;-0.2625193;-0.5056284;-2.391503;-3.478334;-2.709719;-2.214459;-3.05779;-1.132903;-2.774172;-3.149472;-2.709719;-2.441207;-2.587932;-0.4806626;-0.2725191;-0.07845503;-0.5235488;-0.5584852;-1.280425;-1.462271;-3.210748;-3.087985;-2.583208;-2.325945;-3.05779;-1.997033;-3.332571;-3.478334;-2.613971;-2.128238;-2.946899;"Non";"Sous";"Sous"
"G1759";-0.4906364;0.1390321;-1.610072;-0.8281133;-0.6851361;-1.042238;0.09503429;1.134515;1.332929;-0.310724;-1.664867;-2.072182;-0.1845137;0.2471119;-0.4144934;-2.262543;-2.532586;-1.957425;-0.7899096;-1.151642;-0.9431304;-1.443247;-0.812216;-0.3628571;0.02719221;1.42162;1.171789;-0.5726607;-2.03005;-2.085353;-0.7266252;-0.3088183;-0.4024721;-1.774959;-2.91202;-2.705611;"Non";"Sous";"Sous"
"G1760";0.1417384;0.313715;-0.3490903;-0.008863378;-0.5894904;-0.5856815;0.1927095;-0.07452108;-0.01386167;0.0555331;1.149948;2.454381;0.3269761;0.22152;-0.4073835;0.09411377;1.037976;1.953054;-0.3461646;0.02527146;0.001149854;-0.3638893;-0.5721325;-0.9721684;0.2165051;0.1118708;0.09393474;0.03063901;1.104648;2.112671;-0.480531;-0.3583437;-0.2105655;0.3339266;1.676959;1.818993;"Non";"Sur";"Sur"
"G1762";-0.186391;-0.1833486;0.01318034;-0.3970437;0.7087811;0.7872029;-0.4951108;-0.7364254;-1.429963;-1.813947;-2.039562;-2.581092;-0.4078851;-1.217381;-0.3152473;-2.88689;-2.16902;-1.291976;-0.0180857;-0.07663213;-0.6015641;0.3219043;1.004222;1.425578;-0.4406277;-0.5684249;-1.003313;-2.313393;-2.614048;-2.17665;-0.5695454;-0.4229155;-1.430616;-1.877143;-2.80588;-2.44452;"Sur";"Sous";"Sous"
"G1763";-0.1973427;-0.235623;-0.198573;-0.3152648;0.8289318;0.7561235;-0.3208617;-0.7339875;-1.630768;-1.770353;-1.804797;-2.724288;-0.2312865;-1.457347;-0.2970215;-2.430659;-1.853334;-1.368484;-0.05287496;-0.03286503;-0.6973268;0.3682966;1.17242;1.540699;-0.4316616;-0.9036861;-1.010992;-2.359165;-2.56587;-2.045408;-0.5582055;-0.6851781;-1.614104;-2.095349;-2.575846;-2.707503;"Sur";"Sous";"Sous"
"G1766";0.3345794;0.7478913;-0.5092928;0.1632559;0.4833952;0.03266624;0.9349854;0.2165877;-1.776317;-1.899914;-1.994825;-2.232888;0.8213414;-0.1108924;-0.8433277;-1.895426;-2.589783;-1.002632;-0.1311405;0.1127816;-0.08539171;0.2174653;0.3715802;1.266182;0.2060758;-0.4419836;-0.8902734;-3.061753;-3.409487;-1.765411;0.3103627;-0.654594;-1.19449;-2.250439;-3.196136;-2.922255;"Non";"Sous";"Sous"
"G1773";-0.03575615;0.2582629;-0.2070694;0.5465651;-0.249922;-0.2837447;0.3648836;1.963229;3.073178;2.816001;2.36316;2.439718;0.4322039;2.153853;2.80174;2.802564;2.431857;2.28061;-0.1694555;-0.1355584;0.4844577;-0.3442356;-0.384665;-0.9625034;0.3728625;2.131612;2.810332;2.531551;2.324963;2.349099;0.508808;2.223924;2.983871;2.600227;2.270589;2.298797;"Non";"Sur";"Sur"
"G1774";-0.1357958;1.162772;-1.759826;-2.523672;-1.422703;-1.844302;0.6719392;-0.4572325;-3.863992;-3.454771;-3.857799;-2.185966;0.5191276;-0.8897855;-0.8590281;-3.032667;-5.398645;-2.138885;-0.1750871;0.575745;-0.1500499;-0.5806797;0.3315564;0.2437124;0.05246659;-2.261081;-1.920406;-4.784433;-5.082944;-3.278883;-1.097566;-2.158888;-3.675062;-5.232924;-5.653836;-4.397646;"Non";"Sous";"Sous"
"G1784";0.07059823;-0.04164166;0.2035319;0.6809027;-0.0810301;-0.4208144;0.2230539;1.493652;2.982901;2.577293;2.418499;2.799821;0.4352785;1.909849;2.900596;2.769909;2.710535;2.638529;-0.2817138;-0.2916686;0.5731987;-0.5969138;-0.2598101;-0.9270694;0.602468;2.055742;1.899687;2.572301;2.651106;2.643449;0.5886959;1.965988;2.951827;2.783918;2.356819;2.539365;"Non";"Sur";"Sur"
"G1791";0.01603128;-0.2634104;0.004833657;0.2235828;0.1296877;0.08724276;-0.0004550127;-1.06315;-2.009462;-2.336483;-2.283635;-2.621936;0.02021497;-1.094202;-1.229533;-2.240936;-2.241405;-1.744991;-0.5093245;0.2461667;-0.2319395;0.8255669;0.5728871;0.9990619;-0.849034;-1.11601;-1.478042;-1.441348;-1.075161;-1.819418;-1.085199;-0.9921367;-1.655447;-1.476599;-1.444536;-2.20529;"Non";"Sous";"Sous"
"G1794";0.0508547;-0.1133671;0.09140447;0.2764633;-0.2092746;-0.5283745;0.4262609;0.8887735;1.729944;2.034814;1.726659;1.981944;0.4090637;1.160195;1.706706;2.084061;2.217862;2.035007;0.09592231;-0.3282965;0.3114973;-0.2655466;-0.3677819;-0.818932;0.2472148;1.173815;1.591314;1.787748;2.157159;2.11639;0.28405;1.252601;1.601845;2.032471;2.011515;2.036625;"Non";"Sur";"Sur"
"G1795";0.04086113;0.02124227;-0.1943957;0.4501451;-0.1516019;-0.4913069;0.2368813;0.8673462;1.802961;2.072763;1.779055;2.216235;0.3132775;1.104308;1.501242;2.144323;2.113894;1.992534;-0.07203196;-0.14023;0.3915486;-0.248661;-0.3029608;-0.5262542;0.09440926;0.976914;1.4652;1.69893;2.032851;2.168051;0.2088678;1.022901;1.518872;2.022365;1.998658;1.937001;"Non";"Sur";"Sur"
"G1796";-0.08329617;0.02486168;-0.04788014;-0.2779674;-0.3102092;-0.6370009;-0.5675505;-1.226429;-2.369144;-1.540356;-1.730863;-2.461311;-0.4863737;-2.464648;-2.141796;-1.79177;-1.730863;-2.496153;-0.1974337;-0.332218;0.2325744;-0.1928722;-0.4128839;-0.3639035;-1.06872;-2.536541;-1.978796;-1.79177;-1.730863;-2.795964;-1.081747;-2.700089;-2.369144;-1.79177;-1.565909;-2.795964;"Non";"Sous";"Sous"
"G1802";-0.9565912;2.537205;2.318373;0.3835962;0.5648421;-1.429468;-0.6860585;1.268819;0.3638248;-0.1806891;-0.1324377;-3.252432;-0.9183705;2.866623;1.958989;1.092275;0.6040761;-2.70026;-0.6062872;2.806638;3.306991;0.2147095;-2.245596;-1.516974;-1.527958;-0.9217562;0.7516456;-3.013414;-4.263038;-3.655598;0.5954686;3.012855;2.928425;0.2529064;-1.978362;-3.07693;"Sous";"Sous";"Sous"
"G1806";-1.269534;-0.2789231;0.7244297;1.282275;1.895634;0.6195071;-1.686135;-0.195966;0.6922961;2.90637;4.441621;5.57049;-1.51391;0.3868818;1.635122;2.988478;4.410637;5.616621;0.1956074;0.4568864;0.9961355;0.3568447;0.4646632;0.7273733;-0.04420238;0.9289816;0.3245842;2.7455;3.679511;5.363391;0.5046631;0.6775566;1.554588;2.981113;4.623902;5.51864;"Non";"Sur";"Sur"
"G1808";-0.02085314;0.1066096;-0.3101734;0.1516815;-0.3972038;-0.3392514;0.04674019;0.4031158;1.425465;1.923777;2.094468;2.622936;0.1382507;0.6267499;1.400858;2.039723;2.328528;2.28895;-0.3586134;-0.09790273;0.1536241;-0.2865063;-0.816495;-0.7886589;-0.08323562;0.6557859;1.135701;1.380681;1.762233;2.310333;-0.1822585;0.6285039;1.322217;1.915704;2.357247;2.121936;"Non";"Sur";"Sur"
"G1809";-0.1450852;0.004397317;0.07650861;0.3435493;-0.195597;-0.3244968;0.226309;0.818364;1.523109;2.037073;1.80744;2.289991;0.2614321;1.068033;1.658287;1.925553;2.246342;2.441848;-0.09996102;-0.1748633;0.1873469;-0.3008053;-0.5859774;-1.058675;0.15438;1.404137;1.412076;2.112765;2.418492;2.486178;-0.02038061;1.422418;1.548244;2.034665;2.141817;2.480422;"Non";"Sur";"Sur"
"G1815";0.00651064;0.2138518;-0.03559889;0.354563;-0.1246934;-0.3510852;0.4108343;1.5749;2.338014;2.62331;2.557049;2.958797;0.5004258;1.718068;2.15941;2.678386;2.758727;2.692608;-0.09453554;-0.1015971;0.4719114;-0.3594995;-0.4779648;-0.7833767;0.3308066;1.760748;2.081802;2.490007;2.775797;2.894476;0.3467217;1.795467;2.412462;2.663401;2.736295;2.81265;"Non";"Sur";"Sur"
"G1816";0.3159123;0.06298892;-0.2383853;0.1629899;-0.3639562;-0.7477247;0.3963067;0.03174474;2.177717;2.162431;1.991745;2.053165;-0.2189569;0.8257573;2.042969;2.514251;1.982199;1.816106;-0.4603147;-0.2727742;0.5591325;0.1658325;-0.2670045;-0.6435767;-0.3692796;0.1586371;1.621504;1.530759;1.711971;2.158249;-0.03795847;0.96741;2.175371;2.416942;2.407408;1.997461;"Non";"Sur";"Sur"
"G1821";-0.09974803;0.4421223;-0.009076377;0.8250295;-0.01074923;-0.5354814;0.435901;1.625204;1.737291;1.282951;1.840223;2.265726;0.4348475;1.663658;1.67604;1.912783;2.147552;1.97065;0.03630009;-0.3592647;0.8247954;-0.6350189;-0.8993117;-1.14332;0.9576616;1.453397;1.680362;1.064989;2.08522;2.10986;0.5421088;1.154928;1.864514;1.606647;2.281449;2.113867;"Non";"Sur";"Sur"
"G1823";0.2038905;0.5214627;-0.02916294;0.2929441;-0.1881745;-0.4964846;0.7020173;1.829795;2.144266;2.339772;2.472571;2.302709;0.7277504;1.908953;2.166089;2.343709;2.430809;2.053085;0.2953666;0.2517366;0.7276324;-0.2253497;-0.3134789;-0.6157463;0.8402944;1.668427;2.148733;2.307117;2.489328;2.097931;1.185224;1.899607;2.420845;2.299632;2.469823;2.311359;"Non";"Sur";"Sur"
"G1828";-0.2872957;-0.2094012;0.1182855;-0.06223418;-0.2933001;-0.9255964;-0.8272148;-1.982758;-2.879254;-2.96161;-2.386614;-2.209022;-1.424844;-2.517548;-2.510086;-3.45224;-2.693143;-1.905058;-0.4164492;-0.2334432;-0.2786276;-0.1820367;0.0008693382;-0.6892622;-0.8435593;-2.789662;-2.52686;-3.04463;-2.318363;-3.058559;-1.274973;-2.352529;-3.454129;-3.384135;-2.440692;-2.497474;"Non";"Sous";"Sous"
"G1837";0.01459291;0.1606081;-0.08702507;0.4328202;-0.279193;-0.538549;0.6385345;2.343037;3.11583;3.125293;2.943347;3.075997;0.8920188;2.650254;2.917075;3.09435;3.176773;2.761499;0.1428388;-0.03601216;0.3629315;-0.569592;-0.7074352;-1.248833;0.8338906;2.618947;3.026587;2.729439;2.90871;2.844959;0.8326479;2.66622;3.212747;2.884536;2.95877;2.714868;"Non";"Sur";"Sur"
"G1838";0.05589531;0.08890132;0.03618228;0.4779067;-0.2476606;-0.6914968;0.9353672;2.51855;3.133284;2.735602;2.573628;2.865266;1.101012;2.664929;2.894042;2.7467;2.601072;2.438408;0.3254241;-0.2885076;0.5226797;-0.5310402;-0.5857769;-1.506882;0.9249659;2.463747;2.992559;2.441894;2.457987;2.756694;1.307268;2.405739;2.940342;2.647903;2.505275;2.615515;"Sous";"Sur";"Sur"
"G1851";-1.185217;-0.001960775;0.3320843;-0.5883799;0.9832559;-0.3720514;-0.7152956;1.790124;4.026377;3.291976;3.775629;3.308993;-1.743233;0.7194413;2.138437;2.996811;3.564404;3.395353;-0.7095538;0.07254681;0.5744602;-1.400479;-1.21691;-0.7133155;-0.9125117;2.634011;3.245601;2.940542;3.201309;2.981581;-0.8728102;1.841323;1.971463;2.878423;3.519714;3.532378;"Non";"Sur";"Sur"
"G1857";0.08316389;2.121399;3.577365;4.356424;3.601355;2.487707;-0.04563406;-0.04238893;-0.0748103;0.1311765;-0.07777093;0.198601;0.08309783;3.230373;3.864156;5.04822;4.864721;1.808356;0.3951547;3.017663;3.896988;4.522439;3.616589;2.61006;-0.04563406;-0.04238893;-0.0748103;0;-0.07777093;0.1585739;0.3243789;4.315984;4.047002;4.11531;3.874108;1.241288;"Sur";"Non";"Sur"
